Area,O_BetweenStreet1,O_BetweenStreet2,DewPointC,DurationSeconds,FeelsLikeC,Hourly_Counts,Sensor_Id,Sensor_Name,Side Of Street,StreetId,StreetName,Time,WindChillC,WindGustKmph,cloudcover,humidity,moon_illumination,pressure,tempC,winddirDegree,windspeedKmph,Vehicle Present
24,13.0,35.0,14,39,30,2538.0,53,5.0,3,528,1,13,30,15,10,36,74,1014,30,17,9,0
6,18.0,41.0,8,127,18,580.0,2,2.0,3,123,0,8,18,25,9,50,76,1024,18,5,17,0
8,22.0,40.0,4,448,10,339.0,21,0.0,3,123,0,9,10,25,7,58,69,1014,12,291,20,1
2,0.0,0.0,15,320,26,0.0,0,0.0,3,926,3,0,25,4,22,54,41,1017,25,188,3,1
1,0.0,0.0,16,205,20,0.0,0,0.0,4,907,1,0,20,12,79,83,48,1015,20,175,9,1
2,0.0,0.0,17,1703,18,0.0,0,0.0,4,926,3,0,18,12,80,92,48,1015,18,162,8,1
1,0.0,0.0,13,435,19,0.0,0,0.0,4,907,1,0,19,10,0,69,19,1019,17,186,5,0
2,0.0,0.0,12,885,20,0.0,0,0.0,4,926,3,0,20,13,0,60,19,1019,19,167,6,1
2,0.0,0.0,10,483,26,0.0,0,0.0,4,926,3,0,25,20,0,41,19,1019,25,169,11,1
0,0.0,0.0,15,478,17,0.0,0,0.0,3,926,3,0,17,5,21,91,41,1018,16,116,3,1
0,0.0,0.0,16,7760,25,0.0,0,0.0,4,926,3,0,23,22,48,66,48,1014,23,184,18,1
2,0.0,0.0,11,14,27,0.0,0,0.0,4,926,3,0,28,21,1,34,12,1019,28,151,11,0
6,38.0,1.0,12,51,23,525.0,18,3.0,4,528,1,10,23,6,0,48,100,1012,22,183,5,0
28,36.0,12.0,12,4451,24,613.0,21,0.0,3,123,0,11,23,6,3,48,86,1010,22,261,5,0
20,3.0,25.0,11,7,19,1037.0,23,13.0,2,1285,7,9,19,53,13,59,77,1010,19,1,37,0
2,0.0,0.0,14,133,31,0.0,0,0.0,4,926,3,0,31,2,4,36,12,1020,30,128,2,1
14,34.0,10.0,14,82,20,1043.0,21,0.0,4,123,0,19,20,20,10,70,0,1020,20,115,9,0
6,31.0,8.0,8,64,21,2931.0,2,2.0,1,123,0,12,21,4,0,46,62,1016,18,255,3,0
3,22.0,40.0,5,461,7,631.0,30,8.0,1,894,4,20,7,28,14,74,68,1016,9,236,15,1
6,18.0,41.0,14,1906,15,107.0,21,0.0,3,123,0,5,15,22,75,92,11,1022,15,359,15,1
15,13.0,35.0,5,1783,15,843.0,40,9.0,1,894,4,13,15,20,9,49,84,1019,16,182,17,1
26,40.0,16.0,15,104,17,339.0,36,11.0,5,1171,6,19,17,20,48,87,1,1012,17,64,11,1
3,0.0,0.0,12,400,24,0.0,0,0.0,4,911,2,0,23,16,4,52,55,1016,23,158,14,0
11,39.0,33.0,15,401,16,453.0,30,8.0,3,894,4,8,16,18,90,91,1,1011,16,74,10,0
1,0.0,0.0,15,1109,20,0.0,0,0.0,4,907,1,0,20,3,0,75,26,1019,18,258,2,1
0,34.0,10.0,7,15850,13,118.0,18,3.0,3,528,1,14,13,26,46,61,33,1008,15,261,21,0
1,0.0,0.0,16,3705,20,0.0,0,0.0,4,907,1,0,20,13,3,78,41,1014,20,210,7,1
28,13.0,35.0,9,21,21,1706.0,21,0.0,4,123,0,13,21,19,0,45,65,1023,21,179,16,0
21,41.0,32.0,7,2996,17,1084.0,30,8.0,3,894,4,12,17,17,7,54,47,1014,17,344,13,1
23,23.0,27.0,16,6406,20,124.0,36,11.0,1,1171,6,18,20,18,6,76,100,1015,20,193,12,1
15,36.0,12.0,7,3534,12,672.0,40,9.0,1,894,4,14,12,16,97,69,100,1020,13,282,12,1
0,0.0,0.0,15,956,25,0.0,0,0.0,4,926,3,0,23,18,5,61,41,1014,23,208,11,1
1,0.0,0.0,17,113,24,0.0,0,0.0,3,907,1,0,23,15,49,69,48,1014,23,187,12,0
9,34.0,10.0,5,938,9,381.0,40,9.0,1,894,4,7,9,15,7,69,87,1025,10,119,8,0
2,0.0,0.0,13,26874,18,0.0,0,0.0,4,926,3,0,18,8,0,72,26,1019,17,224,4,0
2,0.0,0.0,15,7163,20,0.0,0,0.0,4,926,3,0,20,3,35,77,41,1018,19,145,2,1
26,40.0,16.0,13,348,15,565.0,36,11.0,5,1171,6,15,15,11,100,90,36,1017,14,2,6,0
2,0.0,0.0,16,2796,22,0.0,0,0.0,4,926,3,0,22,13,64,73,48,1015,22,184,11,1
14,26.0,6.0,12,631,19,520.0,36,11.0,1,1171,6,9,19,3,2,65,79,1024,17,334,3,0
0,34.0,10.0,12,186,15,989.0,53,5.0,4,528,1,18,15,18,0,83,41,1027,15,182,9,1
1,0.0,0.0,16,1489,17,0.0,0,0.0,4,907,1,0,17,23,2,89,34,1019,17,117,11,0
2,39.0,33.0,1,214,4,566.0,53,5.0,3,528,1,9,4,41,25,62,0,1020,8,6,32,1
3,0.0,0.0,18,12600,19,0.0,0,0.0,3,669,0,0,19,22,68,90,26,1020,19,190,14,1
4,35.0,36.0,5,24306,10,57.0,52,6.0,2,627,2,0,10,28,5,66,52,1004,11,312,14,0
1,0.0,0.0,16,290,26,0.0,0,0.0,4,907,1,0,25,23,2,55,34,1019,25,169,16,1
1,0.0,0.0,12,534,24,0.0,0,0.0,4,907,1,0,23,16,4,50,12,1022,23,7,10,1
2,0.0,0.0,16,9864,26,0.0,0,0.0,4,926,3,0,24,19,22,61,34,1020,24,169,14,1
6,38.0,1.0,8,8839,9,12.0,53,5.0,4,528,1,4,9,25,17,83,31,1019,11,298,14,0
3,0.0,0.0,16,69,27,0.0,0,0.0,4,669,0,0,27,12,10,50,41,1014,27,194,9,1
6,27.0,15.0,14,2014,27,117.0,11,16.0,2,1398,10,17,27,24,14,45,79,1010,27,20,13,1
0,14.0,14.0,10,134,13,165.0,36,11.0,1,1171,6,20,13,25,75,74,8,1010,15,242,19,1
2,0.0,0.0,17,6,25,0.0,0,0.0,4,926,3,0,24,16,34,64,48,1014,24,190,14,0
2,0.0,0.0,16,13,27,0.0,0,0.0,4,926,3,0,27,12,10,50,41,1014,27,194,9,0
2,0.0,0.0,10,2008,26,0.0,0,0.0,4,926,3,0,27,22,0,35,19,1018,27,174,13,0
6,37.0,2.0,9,2307,9,41.0,18,3.0,3,528,1,23,9,18,59,87,0,1020,11,314,9,1
0,0.0,0.0,16,1227,18,0.0,0,0.0,4,926,3,0,18,19,85,90,34,1021,18,194,13,1
0,0.0,0.0,11,576,22,0.0,0,0.0,3,926,3,0,22,18,0,52,12,1021,21,116,9,1
18,22.0,40.0,11,13,21,502.0,53,5.0,4,528,1,19,21,20,4,54,5,1021,21,121,9,0
0,34.0,10.0,9,2641,18,2243.0,53,5.0,3,528,1,12,18,24,0,58,14,1019,18,7,18,1
3,0.0,0.0,10,309,26,0.0,0,0.0,4,911,2,0,27,22,0,35,19,1018,27,174,13,1
0,0.0,0.0,16,588,25,0.0,0,0.0,4,926,3,0,22,23,0,67,34,1019,22,133,14,0
2,0.0,0.0,16,3590,20,0.0,0,0.0,3,926,3,0,20,25,53,76,48,1015,20,181,17,1
6,38.0,1.0,11,180,20,757.0,18,3.0,4,528,1,18,20,12,46,56,48,1008,20,207,8,0
6,18.0,30.0,13,12698,14,1267.0,53,5.0,4,528,1,18,14,21,75,88,12,1023,15,275,12,1
21,41.0,32.0,8,3545,9,259.0,30,8.0,1,894,4,7,9,30,76,83,29,1020,11,294,19,0
0,0.0,0.0,13,871,30,0.0,0,0.0,3,926,3,0,31,8,3,34,12,1020,30,138,5,0
6,18.0,30.0,10,250,21,72.0,18,3.0,3,528,1,21,21,3,28,50,31,1006,20,254,1,1
0,0.0,0.0,13,6955,17,0.0,0,0.0,3,926,3,0,17,25,0,77,55,1018,17,132,15,1
2,0.0,0.0,11,1300,19,0.0,0,0.0,3,926,3,0,19,18,3,62,12,1022,19,11,9,0
2,0.0,0.0,11,4146,26,0.0,0,0.0,4,926,3,0,26,22,0,39,12,1020,26,144,11,1
2,0.0,0.0,10,425,29,0.0,0,0.0,4,926,3,0,30,11,0,30,19,1019,29,179,8,0
15,36.0,12.0,8,186,16,1025.0,30,8.0,4,894,4,13,16,12,93,58,50,1019,16,47,9,1
20,25.0,2.0,10,461,19,475.0,24,12.0,2,1285,7,8,19,7,1,59,86,1011,17,261,6,1
3,0.0,0.0,16,207,25,0.0,0,0.0,4,911,2,0,23,23,1,63,34,1019,23,145,14,1
0,0.0,0.0,17,97,24,0.0,0,0.0,3,926,3,0,23,15,49,69,48,1014,23,187,12,1
3,0.0,0.0,16,338,26,0.0,0,0.0,4,669,0,0,24,19,22,61,34,1020,24,169,14,0
9,29.0,24.0,12,281,20,1067.0,36,11.0,1,1171,6,13,20,14,36,60,70,1003,20,260,11,0
0,0.0,0.0,16,3485,19,0.0,0,0.0,3,926,3,0,19,24,64,79,48,1016,19,178,16,1
1,0.0,0.0,13,1460,30,0.0,0,0.0,3,907,1,0,31,8,3,34,12,1020,30,138,5,1
2,0.0,0.0,15,655,17,0.0,0,0.0,4,926,3,0,17,15,78,88,34,1021,17,194,10,1
16,22.0,19.0,6,125,13,283.0,10,15.0,3,1381,9,10,13,19,54,60,0,1020,14,349,15,1
6,31.0,8.0,11,4819,25,3507.0,1,1.0,1,123,0,14,24,10,7,44,86,1008,24,202,9,0
28,13.0,35.0,7,224,17,3675.0,1,1.0,3,123,0,15,17,29,3,52,39,1013,17,184,25,1
18,22.0,40.0,4,216,8,406.0,17,4.0,4,528,1,19,8,9,28,74,65,1023,8,142,4,1
8,22.0,40.0,8,67,8,306.0,2,2.0,3,123,0,21,8,25,67,87,100,1022,10,291,14,1
26,40.0,16.0,12,500,28,660.0,36,11.0,2,1171,6,15,28,10,48,38,37,1012,28,136,6,1
0,0.0,0.0,16,105,18,0.0,0,0.0,4,926,3,0,18,15,85,86,34,1022,18,191,11,1
2,0.0,0.0,15,351,17,0.0,0,0.0,4,926,3,0,17,19,4,90,34,1019,17,118,9,1
2,0.0,0.0,15,358,22,0.0,0,0.0,4,926,3,0,22,4,0,64,26,1019,20,219,3,0
28,13.0,35.0,11,4635,25,1000.0,21,0.0,4,123,0,14,24,10,7,44,86,1008,24,202,9,1
2,0.0,0.0,11,13,26,0.0,0,0.0,4,926,3,0,26,22,0,39,12,1020,26,144,11,0
2,0.0,0.0,15,19627,17,0.0,0,0.0,4,926,3,0,17,18,47,89,55,1016,17,166,12,0
2,0.0,0.0,11,1795,26,0.0,0,0.0,4,926,3,0,26,22,0,39,12,1020,26,144,11,0
14,34.0,10.0,3,124,9,722.0,21,0.0,4,123,0,11,9,16,65,58,42,1030,10,200,12,0
21,41.0,32.0,16,7228,26,533.0,40,9.0,1,894,4,14,25,21,12,58,34,1019,25,169,15,1
21,41.0,32.0,5,24726,6,201.0,30,8.0,1,894,4,0,6,15,15,87,61,1025,7,277,8,0
6,11.0,29.0,12,4832,13,1284.0,21,0.0,3,123,0,18,13,14,86,87,19,1023,14,206,8,1
21,41.0,32.0,12,2563,15,235.0,40,9.0,1,894,4,23,15,17,2,79,12,1012,15,201,11,0
1,0.0,0.0,12,553,25,0.0,0,0.0,4,907,1,0,24,25,0,49,55,1016,24,155,18,1
0,0.0,0.0,18,5108,20,0.0,0,0.0,3,926,3,0,20,20,36,87,26,1020,20,191,13,0
6,11.0,29.0,5,5390,11,3251.0,1,1.0,1,123,0,16,11,25,61,59,69,1022,13,190,19,0
28,13.0,35.0,5,946,8,1115.0,2,2.0,4,123,0,18,8,26,66,72,22,1021,10,331,15,0
5,6.0,13.0,13,136,27,518.0,52,6.0,2,627,2,11,26,11,6,44,24,1017,26,12,7,0
2,0.0,0.0,14,866,26,0.0,0,0.0,4,926,3,0,25,5,0,52,26,1019,22,180,5,1
28,36.0,12.0,11,4516,21,648.0,2,2.0,3,123,0,8,21,44,0,56,4,1022,21,8,27,0
1,0.0,0.0,12,870,24,0.0,0,0.0,4,907,1,0,23,16,4,50,12,1022,23,7,10,0
28,13.0,35.0,7,9098,13,1729.0,1,1.0,4,123,0,11,13,23,65,63,91,1006,14,291,20,0
6,18.0,30.0,7,196,9,2019.0,53,5.0,3,528,1,14,9,30,67,78,100,1014,11,268,20,1
20,3.0,25.0,11,12078,25,1625.0,24,12.0,2,1285,7,15,24,48,10,46,14,991,24,284,25,1
2,0.0,0.0,10,2403,29,0.0,0,0.0,4,926,3,0,30,20,1,30,12,1019,30,157,12,0
24,13.0,35.0,5,343,5,836.0,18,3.0,4,528,1,18,5,35,51,76,38,1009,9,261,22,1
6,5.0,11.0,5,4670,11,971.0,1,1.0,3,123,0,8,11,3,17,71,55,1032,10,152,2,0
0,15.0,13.0,12,178,25,524.0,36,11.0,1,1171,6,15,23,3,18,51,94,1017,22,359,2,0
3,0.0,0.0,14,537,26,0.0,0,0.0,4,911,2,0,25,9,1,49,26,1019,24,184,8,1
6,18.0,30.0,3,117,5,743.0,53,5.0,3,528,1,18,5,22,26,72,11,1027,8,195,12,1
2,0.0,0.0,10,2023,26,0.0,0,0.0,4,926,3,0,27,22,0,35,19,1018,27,174,13,0
2,0.0,0.0,13,16916,18,0.0,0,0.0,4,926,3,0,18,8,0,72,26,1019,17,224,4,0
3,0.0,0.0,16,608,26,0.0,0,0.0,4,911,2,0,25,23,2,55,34,1019,25,169,16,0
28,13.0,35.0,14,183,16,1194.0,21,0.0,3,123,0,17,16,14,21,88,3,1022,16,191,8,0
0,0.0,0.0,16,1508,25,0.0,0,0.0,3,926,3,0,23,22,48,66,48,1014,23,184,18,1
26,40.0,16.0,16,2528,19,237.0,36,11.0,1,1171,6,19,19,13,25,84,0,1017,18,14,6,0
2,0.0,0.0,15,295,26,0.0,0,0.0,3,926,3,0,25,4,22,54,41,1017,25,188,3,1
3,0.0,0.0,14,3382,26,0.0,0,0.0,4,669,0,0,25,5,0,52,26,1019,22,180,5,0
6,18.0,41.0,9,697,11,3465.0,1,1.0,3,123,0,17,11,16,11,80,49,1026,12,18,8,0
6,18.0,30.0,6,1533,7,1495.0,53,5.0,4,528,1,16,7,31,88,75,22,1016,10,216,21,1
2,0.0,0.0,15,137,20,0.0,0,0.0,4,926,3,0,20,3,0,75,26,1019,18,258,2,0
0,0.0,0.0,13,3575,18,0.0,0,0.0,4,926,3,0,18,9,0,70,19,1019,17,205,4,0
0,0.0,0.0,12,27000,19,0.0,0,0.0,3,926,3,0,19,8,0,64,19,1020,17,72,4,0
1,0.0,0.0,15,94,27,0.0,0,0.0,4,907,1,0,27,15,8,50,41,1014,26,190,12,0
3,0.0,0.0,15,3999,25,0.0,0,0.0,4,911,2,0,24,1,27,56,41,1018,24,183,1,0
24,13.0,35.0,9,119,14,838.0,17,4.0,4,528,1,10,14,10,90,71,41,1020,14,260,8,0
0,0.0,0.0,16,550,20,0.0,0,0.0,3,926,3,0,20,12,79,78,48,1015,20,181,9,0
0,0.0,0.0,13,1515,30,0.0,0,0.0,3,926,3,0,31,8,3,34,12,1020,30,138,5,0
2,0.0,0.0,11,6344,25,0.0,0,0.0,3,926,3,0,23,18,0,46,19,1019,23,164,9,1
2,0.0,0.0,12,200,21,0.0,0,0.0,3,926,3,0,21,17,3,56,12,1022,21,9,10,1
6,31.0,8.0,9,378,9,14.0,2,2.0,3,123,0,5,9,25,25,86,31,1020,11,287,13,0
2,0.0,0.0,16,1042,20,0.0,0,0.0,4,926,3,0,20,13,3,78,41,1014,20,210,7,0
3,0.0,0.0,15,2570,16,0.0,0,0.0,4,911,2,0,16,9,10,92,41,1018,16,113,5,1
1,0.0,0.0,11,85,22,0.0,0,0.0,4,907,1,0,22,18,0,52,12,1021,21,116,9,0
1,0.0,0.0,15,2080,27,0.0,0,0.0,3,907,1,0,27,15,8,50,41,1014,26,190,12,0
6,2.0,18.0,12,691,19,1140.0,21,0.0,4,123,0,17,19,20,12,65,72,1014,19,192,14,0
6,2.0,18.0,4,141,14,199.0,21,0.0,4,123,0,7,14,41,53,53,86,1001,15,326,27,1
6,38.0,1.0,7,112,13,217.0,17,4.0,3,528,1,16,13,26,48,61,33,1009,14,253,21,0
24,13.0,35.0,5,30,6,668.0,17,4.0,3,528,1,11,6,39,90,69,15,1018,10,224,28,0
2,39.0,33.0,12,2267,17,107.0,17,4.0,3,528,1,0,17,11,0,68,50,1020,16,48,5,0
21,41.0,32.0,3,90,5,10.0,40,9.0,3,894,4,3,5,20,28,79,76,1025,7,349,9,1
2,0.0,0.0,12,5093,19,0.0,0,0.0,4,926,3,0,19,16,3,63,12,1021,19,16,8,1
6,11.0,29.0,5,232,10,1484.0,2,2.0,1,123,0,10,10,19,63,64,25,1024,12,299,15,0
0,34.0,10.0,10,1585,16,929.0,53,5.0,3,528,1,9,16,18,74,66,0,1024,16,191,15,0
20,3.0,25.0,5,1626,5,1421.0,24,12.0,2,1285,7,18,5,27,20,81,15,1011,8,280,16,0
15,36.0,12.0,10,515,26,711.0,30,8.0,4,894,4,16,27,22,0,35,19,1018,27,174,13,1
0,0.0,0.0,11,692,22,0.0,0,0.0,4,926,3,0,22,18,0,52,12,1021,21,116,9,1
0,34.0,10.0,12,80,16,533.0,18,3.0,3,528,1,14,16,13,86,78,12,1022,16,269,9,1
2,0.0,0.0,13,2381,20,0.0,0,0.0,4,926,3,0,20,15,9,62,55,1017,20,151,13,1
25,39.0,4.0,16,19482,18,37.0,50,7.0,1,655,3,2,18,10,54,89,75,1010,17,171,7,0
6,38.0,1.0,11,1936,19,1996.0,17,4.0,4,528,1,8,19,23,8,60,8,1009,19,228,16,1
2,0.0,0.0,15,5974,19,0.0,0,0.0,4,926,3,0,19,22,74,81,48,1016,19,174,15,1
2,0.0,0.0,12,1676,20,0.0,0,0.0,4,926,3,0,20,13,0,60,19,1019,19,167,6,0
2,0.0,0.0,16,2353,20,0.0,0,0.0,4,926,3,0,20,12,79,83,48,1015,20,175,9,0
0,15.0,13.0,11,61,26,1065.0,36,11.0,1,1171,6,12,26,9,0,40,34,1016,25,190,8,1
3,0.0,0.0,13,342,19,0.0,0,0.0,4,911,2,0,19,17,30,70,55,1017,19,149,13,1
6,18.0,41.0,4,3603,13,1835.0,2,2.0,3,123,0,11,13,21,19,52,8,1024,14,239,17,0
3,0.0,0.0,16,7675,17,0.0,0,0.0,4,911,2,0,17,11,61,95,48,1014,17,185,7,0
2,0.0,0.0,16,226,18,0.0,0,0.0,4,926,3,0,18,17,82,89,34,1021,18,194,12,0
0,0.0,0.0,12,10166,25,0.0,0,0.0,3,926,3,0,22,25,0,53,55,1017,22,151,16,1
0,34.0,10.0,16,4122,29,553.0,18,3.0,3,528,1,10,29,4,9,46,56,1015,28,128,4,1
2,0.0,0.0,16,627,28,0.0,0,0.0,4,926,3,0,27,8,12,49,41,1015,27,199,7,1
6,37.0,2.0,1,3298,3,85.0,17,4.0,4,528,1,8,3,33,27,65,44,1021,7,242,21,1
0,0.0,0.0,16,19998,20,0.0,0,0.0,3,926,3,0,20,12,79,78,48,1015,20,181,9,1
3,0.0,0.0,14,416,31,0.0,0,0.0,4,911,2,0,31,2,4,36,12,1020,30,128,2,0
15,36.0,12.0,5,329,8,149.0,40,9.0,1,894,4,21,8,53,23,65,65,1016,11,3,33,1
3,0.0,0.0,17,1292,18,0.0,0,0.0,3,669,0,0,18,12,80,92,48,1015,18,162,8,1
28,36.0,12.0,5,125,11,2584.0,2,2.0,3,123,0,15,11,19,47,64,76,1012,12,248,13,0
3,0.0,0.0,15,912,27,0.0,0,0.0,4,911,2,0,27,15,8,50,41,1014,26,190,12,0
0,0.0,0.0,12,23,29,0.0,0,0.0,3,926,3,0,29,8,0,35,19,1020,28,120,6,0
0,0.0,0.0,16,2716,28,0.0,0,0.0,3,926,3,0,27,8,12,49,41,1015,27,199,7,1
1,0.0,0.0,16,111,26,0.0,0,0.0,4,907,1,0,25,21,12,58,34,1019,25,169,15,0
20,25.0,2.0,14,370,18,117.0,23,13.0,2,1285,7,22,18,7,13,77,2,1003,17,180,4,0
15,36.0,12.0,7,83,8,969.0,30,8.0,1,894,4,19,8,46,100,74,22,1015,11,118,31,0
14,34.0,10.0,12,10,19,4102.0,1,1.0,4,123,0,13,19,26,52,63,85,1010,19,141,21,0
2,39.0,33.0,5,2786,6,436.0,17,4.0,3,528,1,19,6,24,35,77,58,1016,9,285,13,1
15,36.0,12.0,10,4737,14,213.0,40,9.0,1,894,4,7,14,15,29,75,85,1013,15,155,12,0
4,35.0,37.0,10,137,21,600.0,52,6.0,2,627,2,11,21,28,0,51,46,1008,21,239,22,1
23,23.0,27.0,13,100,13,256.0,36,11.0,1,1171,6,13,13,31,100,91,93,1005,15,225,22,0
1,0.0,0.0,16,4785,22,0.0,0,0.0,4,907,1,0,22,13,64,73,48,1015,22,184,11,0
3,0.0,0.0,13,105,30,0.0,0,0.0,4,669,0,0,31,8,3,34,12,1020,30,138,5,1
0,0.0,0.0,12,79,29,0.0,0,0.0,3,926,3,0,29,8,0,35,19,1020,28,120,6,0
6,38.0,1.0,11,6,27,714.0,17,4.0,4,528,1,16,27,13,3,38,5,1020,26,118,7,0
2,0.0,0.0,16,80,25,0.0,0,0.0,3,926,3,0,22,23,0,67,34,1019,22,133,14,1
2,0.0,0.0,17,863,18,0.0,0,0.0,4,926,3,0,18,12,80,92,48,1015,18,162,8,0
3,22.0,40.0,11,888,11,264.0,40,9.0,4,894,4,23,11,13,34,94,36,1017,12,45,7,0
2,39.0,33.0,11,111,20,1970.0,53,5.0,3,528,1,14,20,17,1,59,34,1018,20,184,14,0
6,11.0,29.0,5,9526,9,798.0,21,0.0,3,123,0,15,9,15,74,69,19,1024,11,1,10,0
3,0.0,0.0,15,395,25,0.0,0,0.0,3,669,0,0,23,18,5,61,41,1014,23,208,11,1
0,34.0,10.0,11,436,13,187.0,18,3.0,4,528,1,10,13,31,78,81,46,1009,15,335,20,0
0,0.0,0.0,15,65,19,0.0,0,0.0,3,926,3,0,19,22,74,81,48,1016,19,174,15,1
6,17.0,11.0,11,499,18,2973.0,1,1.0,1,123,0,19,18,23,9,64,17,1017,18,165,15,0
0,14.0,14.0,8,86,18,133.0,36,11.0,5,1171,6,13,18,28,1,52,39,1012,18,186,24,1
1,0.0,0.0,15,1913,18,0.0,0,0.0,4,907,1,0,18,20,72,85,48,1016,18,169,14,1
2,0.0,0.0,13,26165,22,0.0,0,0.0,4,926,3,0,22,16,6,57,55,1017,22,155,14,0
15,13.0,35.0,11,2855,14,237.0,40,9.0,1,894,4,22,14,19,90,80,27,1019,14,186,13,0
0,0.0,0.0,15,6812,17,0.0,0,0.0,3,926,3,0,17,5,0,87,26,1018,15,210,3,1
6,31.0,8.0,19,443,26,377.0,21,0.0,1,123,0,10,25,6,46,72,43,1016,24,93,4,1
1,0.0,0.0,12,65,19,0.0,0,0.0,3,907,1,0,19,8,0,64,19,1020,17,72,4,1
3,22.0,40.0,12,799,16,553.0,40,9.0,3,894,4,10,16,10,77,77,32,1013,16,169,8,0
3,0.0,0.0,12,387,20,0.0,0,0.0,4,911,2,0,20,25,0,62,55,1017,20,143,15,0
6,17.0,11.0,10,10600,12,248.0,2,2.0,1,123,0,21,12,26,18,83,21,1022,13,3,14,0
2,0.0,0.0,16,464,17,0.0,0,0.0,4,926,3,0,17,23,2,89,34,1019,17,117,11,0
13,6.0,13.0,12,99,11,183.0,23,13.0,2,1285,7,19,11,50,100,92,93,1006,13,223,34,1
2,0.0,0.0,15,1400,27,0.0,0,0.0,3,926,3,0,26,6,17,51,41,1016,26,193,5,1
3,0.0,0.0,16,2370,22,0.0,0,0.0,3,669,0,0,22,25,55,70,48,1014,22,181,19,1
8,22.0,40.0,3,101,6,3776.0,1,1.0,3,123,0,18,6,11,12,80,42,1031,6,182,5,1
24,13.0,35.0,11,716,25,187.0,53,5.0,3,528,1,22,24,27,38,44,0,1005,24,49,13,0
6,38.0,1.0,13,97,13,231.0,17,4.0,4,528,1,21,13,30,11,89,77,1010,14,357,16,1
3,22.0,40.0,10,5981,14,564.0,40,9.0,1,894,4,16,14,13,41,77,0,1020,14,39,7,0
24,13.0,35.0,8,6859,8,7.0,18,3.0,3,528,1,4,8,22,97,88,10,1018,10,241,15,1
0,34.0,10.0,11,2842,25,293.0,17,4.0,3,528,1,17,23,10,61,47,31,1006,23,200,6,0
3,0.0,0.0,14,67,26,0.0,0,0.0,4,669,0,0,25,9,1,49,26,1019,24,184,8,1
6,18.0,41.0,8,601,16,1421.0,2,2.0,3,123,0,18,16,12,17,62,63,1017,15,179,8,1
2,0.0,0.0,11,581,27,0.0,0,0.0,4,926,3,0,28,21,1,34,12,1019,28,151,11,0
18,22.0,40.0,13,9,26,1027.0,53,5.0,4,528,1,10,25,6,4,47,70,1018,24,49,5,0
2,0.0,0.0,16,636,20,0.0,0,0.0,4,926,3,0,20,12,79,78,48,1015,20,181,9,1
2,0.0,0.0,16,2707,26,0.0,0,0.0,3,926,3,0,24,19,22,61,34,1020,24,169,14,1
3,0.0,0.0,14,725,26,0.0,0,0.0,4,911,2,0,25,9,1,49,26,1019,24,184,8,0
6,31.0,8.0,7,7134,9,2229.0,1,1.0,3,123,0,11,9,22,26,74,58,1013,11,316,16,0
18,22.0,40.0,3,294,11,1662.0,17,4.0,4,528,1,13,11,11,22,55,84,1015,12,333,9,1
6,2.0,18.0,14,164,18,683.0,1,1.0,4,123,0,22,18,4,12,77,28,1010,18,175,2,1
9,29.0,24.0,16,3301,28,604.0,36,11.0,1,1171,6,9,28,33,5,49,82,1012,28,2,22,1
1,0.0,0.0,16,21,21,0.0,0,0.0,4,907,1,0,21,25,54,73,48,1015,21,181,18,0
20,38.0,21.0,11,1459,13,861.0,21,0.0,4,123,0,15,13,42,100,82,40,1000,14,343,25,1
6,17.0,11.0,11,23889,22,3012.0,2,2.0,1,123,0,11,22,9,0,50,17,1018,21,209,8,1
14,34.0,10.0,12,86,29,4019.0,1,1.0,3,123,0,13,29,8,0,36,57,1022,27,107,5,1
27,21.0,22.0,9,1829,21,240.0,23,13.0,2,1285,7,20,21,14,8,47,22,1013,20,159,7,0
2,0.0,0.0,16,383,20,0.0,0,0.0,3,926,3,0,20,12,79,83,48,1015,20,175,9,1
15,36.0,12.0,6,1412,9,463.0,30,8.0,1,894,4,21,9,3,7,81,47,1023,8,59,1,0
2,0.0,0.0,16,3526,21,0.0,0,0.0,3,926,3,0,21,25,54,73,48,1015,21,181,18,0
6,38.0,1.0,7,1799,12,1519.0,53,5.0,3,528,1,15,12,14,96,69,0,1024,13,7,9,0
0,0.0,0.0,17,583,25,0.0,0,0.0,4,926,3,0,24,17,31,65,34,1020,24,169,13,0
2,0.0,0.0,16,7053,25,0.0,0,0.0,4,926,3,0,23,22,48,66,48,1014,23,184,18,0
0,0.0,0.0,17,3882,24,0.0,0,0.0,4,926,3,0,23,15,49,69,48,1014,23,187,12,1
1,0.0,0.0,12,980,21,0.0,0,0.0,4,907,1,0,21,17,3,56,12,1022,21,9,10,1
0,0.0,0.0,16,75,25,0.0,0,0.0,3,926,3,0,23,25,55,66,48,1014,23,181,21,1
2,39.0,33.0,2,594,6,144.0,18,3.0,3,528,1,14,6,45,45,59,94,1005,10,280,34,1
2,0.0,0.0,15,650,27,0.0,0,0.0,4,926,3,0,26,6,17,51,41,1016,26,193,5,1
23,23.0,27.0,11,186,10,27.0,36,11.0,2,1171,6,23,10,44,100,90,93,1007,13,225,31,1
9,34.0,10.0,15,7049,17,304.0,40,9.0,1,894,4,22,17,11,25,87,0,1018,17,24,5,1
19,7.0,38.0,10,2838,17,666.0,29,14.0,5,1294,8,15,17,26,17,65,7,1014,17,347,18,0
2,0.0,0.0,11,4146,26,0.0,0,0.0,4,926,3,0,26,22,0,39,12,1020,26,144,11,1
